"from","to","stds","weight","dis","sl"
"4a29443515bb404cb8924e1c60a63b73","2add1669f08d4101913db15f8c23b3b7",1,1,131,0
"4a29443515bb404cb8924e1c60a63b73","2ae94c0cea4d480a9d5dca8fb1d7b542",3,3,-43,0
"4a29443515bb404cb8924e1c60a63b73","2b09a08242b54983aec7063990fb3f66",2,2,115,0
"4a29443515bb404cb8924e1c60a63b73","2c5bb2cbd0014420ad8c95d40e38efd1",14,16,18,0
"4a29443515bb404cb8924e1c60a63b73","30ead9794d4847abaf222ca966cc8630",26,33,63,0
"4a29443515bb404cb8924e1c60a63b73","3434c10e561d488a914e0f7d71907abd",142,240,20,0
"4a29443515bb404cb8924e1c60a63b73","34a6e49023fc4465bd5ca604330bbd1c",11,11,7,0
"4a29443515bb404cb8924e1c60a63b73","3628bdce1dd2429ba924d2d4d09448d2",6,6,37,0
"4a29443515bb404cb8924e1c60a63b73","38aea304b4fa46e1b29bb72f5cea4c93",1,1,46,0
"4a29443515bb404cb8924e1c60a63b73","3cbcea2be0984e7dbd5a48195af10ce7",1,1,-120,0
"4a29443515bb404cb8924e1c60a63b73","43ea1b823a4b4e51b7c694c10725db82",4,4,42,0
"4a29443515bb404cb8924e1c60a63b73","4a29443515bb404cb8924e1c60a63b73",126,250,0,1
"4a29443515bb404cb8924e1c60a63b73","4a92daef4d504e1792575a26502bb7b7",3,3,61,0
"4a29443515bb404cb8924e1c60a63b73","51ab6291537748fab90d519aa09889d6",1,1,10,0
"4a29443515bb404cb8924e1c60a63b73","53e7e900392747ccad52e711ab0f80d8",99,126,22,0
"4a29443515bb404cb8924e1c60a63b73","56586aa865414f538729c7f7735d2bc6",1,1,-273,0
"4a29443515bb404cb8924e1c60a63b73","66baf19b6b904b70922329068c63746d",18,19,91,0
"4a29443515bb404cb8924e1c60a63b73","67a089198fcb4e1c8f2385786c2b296f",1,1,-246,0
"4a29443515bb404cb8924e1c60a63b73","6a9a3b5bde4a48daa896fe8c06eca56f",49,73,4,0
"4a29443515bb404cb8924e1c60a63b73","6e83e23f56544a19b94067c1c558d9c0",2,2,-38,0
"4a29443515bb404cb8924e1c60a63b73","7028800abe7d4e27b613d1d6cbe26bf7",1,1,-18,0
"4a29443515bb404cb8924e1c60a63b73","7646a919d7e64fa990bca9b024ff089d",12,12,13,0
"4a29443515bb404cb8924e1c60a63b73","7669a956527947d0add87455277e80b4",187,193,6,0
"4a29443515bb404cb8924e1c60a63b73","78adeee1fa2c4fe0bc73f7bca9fcee86",2,2,-125,0
"4a29443515bb404cb8924e1c60a63b73","7f544639412e40a9ba27f43b415362ab",1,1,93,0
"4a29443515bb404cb8924e1c60a63b73","83d42d95cd844fc093fc09cee250edb8",1,1,180,0
"4a29443515bb404cb8924e1c60a63b73","869e967078f04da18dd0b0b9389a7424",35,57,8,0
"4a29443515bb404cb8924e1c60a63b73","8959e6304a0348309a771e4d08d1b64a",2,2,-122,0
"4a29443515bb404cb8924e1c60a63b73","8d448d625b024c82a5eb240bbd7431d6",1,1,89,0
"4a29443515bb404cb8924e1c60a63b73","8d7e0b55cf9849cda222a0f2440cec55",6,6,33,0
"4a29443515bb404cb8924e1c60a63b73","93679be414554a11b1893002f2229a93",1,1,-250,0
"4a29443515bb404cb8924e1c60a63b73","9428d8bd9c5a47b2a235b254e5e27ded",3,3,167,0
"4a29443515bb404cb8924e1c60a63b73","94cecc3f1e7d484b8e068e79241dfd73",4,4,-4,0
"4a29443515bb404cb8924e1c60a63b73","9afd71a5298d4333b6849dfce1b9422c",1,1,-267,0
"4a29443515bb404cb8924e1c60a63b73","9da37c6210b1416b8079c274f70bf600",1,1,177,0
"4a29443515bb404cb8924e1c60a63b73","a44e39b057914e0fb4fa95d0fd6b8060",1,1,2,0
"4a29443515bb404cb8924e1c60a63b73","a49d1bb4328949299686242fd0be5584",1,1,-264,0
"4a29443515bb404cb8924e1c60a63b73","a66a144637284c21afc6de17fea4bfb8",1,2,17,0
"4a29443515bb404cb8924e1c60a63b73","a875096404ef4a9984b62d74cda916f9",1,1,-76,0
"4a29443515bb404cb8924e1c60a63b73","b2f0d654738f48158edff28e8d3a546e",6,6,164,0
"4a29443515bb404cb8924e1c60a63b73","b71bac264efb4abd97015447bd490db6",27,38,85,0
"4a29443515bb404cb8924e1c60a63b73","b8b9418ab322418d9db9b40d96af873a",2,2,52,0
"4a29443515bb404cb8924e1c60a63b73","ba0e59461bfb4a44b7b1c28a01f8d3b3",30,37,14,0
"4a29443515bb404cb8924e1c60a63b73","bc5524e78a8544e2ae2fdc2f3462bbec",1,1,-6,0
"4a29443515bb404cb8924e1c60a63b73","c1c1be90b2b14c1ab4a5e1ee3c241902",1,1,122,0
"4a29443515bb404cb8924e1c60a63b73","c20993c944444fe085345591a8bd837e",1,1,66,0
"4a29443515bb404cb8924e1c60a63b73","c2490bc612d146edbe786556fab3651b",7,7,55,0
"4a29443515bb404cb8924e1c60a63b73","c33c17be71ae4d588da7369472e5bb1b",1,1,-251,0
"4a29443515bb404cb8924e1c60a63b73","c5df9f40ec14463b9dcfdc73df3e9285",6,6,179,0
"4a29443515bb404cb8924e1c60a63b73","c76574d21bc14aeea7ecd0b027f39858",5,5,82,0
"4a29443515bb404cb8924e1c60a63b73","d646286c8051419bbc2e31dd1db55ca8",1,1,-218,0
"4a29443515bb404cb8924e1c60a63b73","d6d02b6ef04e4f17805504500b8ce441",29,44,90,0
"4a29443515bb404cb8924e1c60a63b73","d7f13c8d63ec4e2aa673fbb9cf9c6933",1,1,-79,0
"4a29443515bb404cb8924e1c60a63b73","df1de691dafe4549a18a4398ee9dfaf9",1,1,-146,0
"4a29443515bb404cb8924e1c60a63b73","e390b575229748ea8aac9364efe2bf00",22,22,19,0
"4a29443515bb404cb8924e1c60a63b73","f00179e251a045b39c3f7a54f9aa4acc",1,1,78,0
"4a29443515bb404cb8924e1c60a63b73","f60ee41ec635499abd48168342d32c2f",1,1,168,0
"4a29443515bb404cb8924e1c60a63b73","f67fbf45a5f146ed866965bc57c7c001",3,3,169,0
"4a29443515bb404cb8924e1c60a63b73","f7002c8484354eceac57bc7bd62c76c1",2,2,108,0
"4a29443515bb404cb8924e1c60a63b73","fab84b4fab5940efb4ea868ef8d09396",74,103,-1,0
"4a92daef4d504e1792575a26502bb7b7","0c4079457ede49e3aeb5e86ed84bdf35",10,12,-17,0
"4a92daef4d504e1792575a26502bb7b7","3434c10e561d488a914e0f7d71907abd",1,2,-41,0
"4a92daef4d504e1792575a26502bb7b7","38aea304b4fa46e1b29bb72f5cea4c93",16,17,-15,0
"4a92daef4d504e1792575a26502bb7b7","4a29443515bb404cb8924e1c60a63b73",1,1,-61,0
"4a92daef4d504e1792575a26502bb7b7","6ac8bb048b854999a47edb35fe627f11",3,3,1,0
"4a92daef4d504e1792575a26502bb7b7","a7c6339ca1da4368a18d471f0519f877",3,3,-7,0
"4a92daef4d504e1792575a26502bb7b7","b8b9418ab322418d9db9b40d96af873a",6,7,-9,0
"4a92daef4d504e1792575a26502bb7b7","bbc5139ca9024389a94db3a6f47dcff6",26,32,-5,0
"4a92daef4d504e1792575a26502bb7b7","c2490bc612d146edbe786556fab3651b",20,25,-6,0
"4a92daef4d504e1792575a26502bb7b7","fcea5b10d5a14a3b9324ffece8f6e1e5",1,1,-1,0
"4c943503763e4e349906eea3ed3c8e86","309ccf3cc4fe429d9bfbaef53d3fa479",68,69,-1,0
"4c943503763e4e349906eea3ed3c8e86","4c943503763e4e349906eea3ed3c8e86",222,273,0,1
"4c943503763e4e349906eea3ed3c8e86","a0a418b8540d479fa6e0f653b701da8b",13,13,3,0
"4c943503763e4e349906eea3ed3c8e86","a1f2f12debe5432fb7a70bcd12bacfb9",1,1,-3,0
"4c943503763e4e349906eea3ed3c8e86","b534b89233134e30a9b5645138bfa9ee",3,3,-20,0
"4c943503763e4e349906eea3ed3c8e86","bc42d26810654ea9a1df1efe1e58c7d5",136,136,2,0
"4c943503763e4e349906eea3ed3c8e86","c681290961c94c4caf23b529d1ae6b9a",1,1,27,0
"4c943503763e4e349906eea3ed3c8e86","d0c74f735e024943943e40333d6d337f",1,1,-10,0
"4c943503763e4e349906eea3ed3c8e86","e20db35ced8544ddac5bc3839145e463",1,1,30,0
"4e51676dc72045d99c19b9fa7b22f8bc","0c4079457ede49e3aeb5e86ed84bdf35",1,1,300,0
"4e51676dc72045d99c19b9fa7b22f8bc","0c7262dff33c4087bc660ccf40f92f9c",1,1,140,0
"4e51676dc72045d99c19b9fa7b22f8bc","1c6721b1f63f4d30ba7746ea8af02a52",1,1,192,0
"4e51676dc72045d99c19b9fa7b22f8bc","2b09a08242b54983aec7063990fb3f66",1,1,371,0
"4e51676dc72045d99c19b9fa7b22f8bc","3434c10e561d488a914e0f7d71907abd",1,1,276,0
"4e51676dc72045d99c19b9fa7b22f8bc","3f1c815879794b929260d224becaff7e",1,1,-15,0
"4e51676dc72045d99c19b9fa7b22f8bc","4e51676dc72045d99c19b9fa7b22f8bc",179,286,0,1
"4e51676dc72045d99c19b9fa7b22f8bc","51970cfa30e643e894e66ae85c8024cc",222,318,2,0
"4e51676dc72045d99c19b9fa7b22f8bc","56586aa865414f538729c7f7735d2bc6",1,1,-17,0
"4e51676dc72045d99c19b9fa7b22f8bc","67a089198fcb4e1c8f2385786c2b296f",2,2,10,0
"4e51676dc72045d99c19b9fa7b22f8bc","7040a13096d746ac84b8fac8d9752058",1,1,7,0
"4e51676dc72045d99c19b9fa7b22f8bc","83d42d95cd844fc093fc09cee250edb8",1,1,436,0
"4e51676dc72045d99c19b9fa7b22f8bc","8959e6304a0348309a771e4d08d1b64a",1,1,134,0
"4e51676dc72045d99c19b9fa7b22f8bc","93679be414554a11b1893002f2229a93",53,55,6,0
"4e51676dc72045d99c19b9fa7b22f8bc","9a0dc646f934470daf08c4b56ccf73db",1,1,8,0
"4e51676dc72045d99c19b9fa7b22f8bc","a23ae40d7a9e4ee4828cc06415a3218c",1,1,-2,0
"4e51676dc72045d99c19b9fa7b22f8bc","a49d1bb4328949299686242fd0be5584",3,3,-8,0
"4e51676dc72045d99c19b9fa7b22f8bc","a9ac840f098c4bd0a2ee896214ce29cd",1,1,139,0
"4e51676dc72045d99c19b9fa7b22f8bc","afbf7250b99d47bea07172749483ca97",98,123,-1,0
"4e51676dc72045d99c19b9fa7b22f8bc","b534b89233134e30a9b5645138bfa9ee",1,1,12,0
"4e51676dc72045d99c19b9fa7b22f8bc","b613861cecf84ffcab01afb23f660475",11,11,-28,0
"4e51676dc72045d99c19b9fa7b22f8bc","b7719e26494940efa49512aedd0aac79",2,2,-9,0
"4e51676dc72045d99c19b9fa7b22f8bc","bb5a47f5ea01454a8b79455422d3b9da",1,1,251,0
"4e51676dc72045d99c19b9fa7b22f8bc","c33c17be71ae4d588da7369472e5bb1b",188,292,5,0
"4e51676dc72045d99c19b9fa7b22f8bc","c9c52446b6294aa5a9c2abaed536c37e",15,18,3,0
"4e51676dc72045d99c19b9fa7b22f8bc","d9c8d8c444a64dadbbb508652c721e17",1,1,17,0
"4e51676dc72045d99c19b9fa7b22f8bc","e2911e79efc2420eac45d9f671463d4b",1,1,-27,0
"4e51676dc72045d99c19b9fa7b22f8bc","eb2a0eb537344a9e891c761662e400b6",2,2,-13,0
"4e51676dc72045d99c19b9fa7b22f8bc","f67fbf45a5f146ed866965bc57c7c001",1,1,425,0
"4e51676dc72045d99c19b9fa7b22f8bc","fc0e049d56024bc9a02c9a9c435c3df7",3,3,9,0
"4ee6ca9019ab4a1ab323f98094a9bd77","4ee6ca9019ab4a1ab323f98094a9bd77",188,470,0,1
"4ee6ca9019ab4a1ab323f98094a9bd77","b37947176785476f8b29d49a851366dc",186,191,1,0
"4ee6ca9019ab4a1ab323f98094a9bd77","bbc5139ca9024389a94db3a6f47dcff6",2,2,-2,0
"4ee6ca9019ab4a1ab323f98094a9bd77","c2490bc612d146edbe786556fab3651b",3,3,-3,0
"4f5f94b2f95141e0a9d53a61da2276da","4f5f94b2f95141e0a9d53a61da2276da",236,279,0,1
"4f5f94b2f95141e0a9d53a61da2276da","519d1b8c59404d67b54e96c5c8a830b2",2,2,-2,0
"4f5f94b2f95141e0a9d53a61da2276da","531db53f81f646edb0cdcfe0085b03b7",26,26,-1,0
"4f5f94b2f95141e0a9d53a61da2276da","56586aa865414f538729c7f7735d2bc6",5,5,7,0
"4f5f94b2f95141e0a9d53a61da2276da","66b5e16f4f75454fb5b8172079f0fa83",3,3,4,0
"4f5f94b2f95141e0a9d53a61da2276da","6d541c89590949f99af293c4f2333f67",233,241,1,0
"4f5f94b2f95141e0a9d53a61da2276da","9112f2bffece48e08c6d2287be204085",1,1,6,0
"4f5f94b2f95141e0a9d53a61da2276da","dd5cf0b9fe4c4f1d8f5ff8e4c04879cb",4,4,2,0
"4f5f94b2f95141e0a9d53a61da2276da","e2911e79efc2420eac45d9f671463d4b",6,6,-3,0
"4f5f94b2f95141e0a9d53a61da2276da","f96261861edc426abe2248be4f0a709a",4,4,3,0
"512364d4619742bb9e4e531f07ceaed7","0c4079457ede49e3aeb5e86ed84bdf35",1,1,-122,0
"512364d4619742bb9e4e531f07ceaed7","512364d4619742bb9e4e531f07ceaed7",3,5,0,1
"512364d4619742bb9e4e531f07ceaed7","b2f0d654738f48158edff28e8d3a546e",2,2,-2,0
"5152833676bf4c6cb317060be10f68db","0b04c8e2f86d48c7aeb7e225819cd32b",58,81,6,0
"5152833676bf4c6cb317060be10f68db","0c7262dff33c4087bc660ccf40f92f9c",8,9,-59,0
"5152833676bf4c6cb317060be10f68db","1c6721b1f63f4d30ba7746ea8af02a52",25,28,-7,0
"5152833676bf4c6cb317060be10f68db","2ab1535aac1346ba8801535bf729ef37",14,21,1,0
"5152833676bf4c6cb317060be10f68db","2ae94c0cea4d480a9d5dca8fb1d7b542",2,2,14,0
"5152833676bf4c6cb317060be10f68db","4a29443515bb404cb8924e1c60a63b73",1,1,57,0
"5152833676bf4c6cb317060be10f68db","5152833676bf4c6cb317060be10f68db",3,3,0,1
"5152833676bf4c6cb317060be10f68db","66d4fad4f1cf4b46be0750a99ad7a35a",18,18,11,0
"5152833676bf4c6cb317060be10f68db","6e83e23f56544a19b94067c1c558d9c0",1,1,19,0
"5152833676bf4c6cb317060be10f68db","77ecef8eff6b4a2caea7707669bf7475",3,3,-6,0
"5152833676bf4c6cb317060be10f68db","78adeee1fa2c4fe0bc73f7bca9fcee86",1,1,-68,0
"5152833676bf4c6cb317060be10f68db","79a35eea833e4c2c9d22fc53c3c6445c",2,2,8,0
"5152833676bf4c6cb317060be10f68db","8b9ae98743bd4d4a8a87dff1c1244211",13,14,-1,0
"5152833676bf4c6cb317060be10f68db","8f68228b1518449e9615cdafee41a2bd",12,12,9,0
"5152833676bf4c6cb317060be10f68db","92feb4a40f8344d38b6f722e42a53295",2,2,5,0
"5152833676bf4c6cb317060be10f68db","a49a937d6896486d9a5396654abcf2e1",1,1,-2,0
"5152833676bf4c6cb317060be10f68db","b534b89233134e30a9b5645138bfa9ee",1,1,-187,0
"5152833676bf4c6cb317060be10f68db","ca3e28f290354c08aefe5b0f769604e6",192,192,7,0
"5152833676bf4c6cb317060be10f68db","cab89fa5c3ed45a5aa550fc0352d6a42",1,2,10,0
"5152833676bf4c6cb317060be10f68db","d03cb855c70044cf8c35d9ec0de696e3",15,15,-4,0
"5152833676bf4c6cb317060be10f68db","d546341988904f069cfa86b21457d9d9",3,4,23,0
"5152833676bf4c6cb317060be10f68db","d6d02b6ef04e4f17805504500b8ce441",1,1,147,0
"5152833676bf4c6cb317060be10f68db","f53da5fd9bfe412da4b80d4742563b6c",4,4,13,0
"5152833676bf4c6cb317060be10f68db","f7906d6f59b9489a91d2ef40db5a474d",5,5,-5,0
"519119f1deac45ff9ab4f13529be5c6e","11bc14f2204949008b7d511b933363c1",4,4,-3,0
"519119f1deac45ff9ab4f13529be5c6e","140d5b27b8574befad82c0a013b59dfa",1,1,-389,0
"519119f1deac45ff9ab4f13529be5c6e","25c32b120fce40fa9b6c85133aeb4716",2,2,-4,0
"519119f1deac45ff9ab4f13529be5c6e","2b09a08242b54983aec7063990fb3f66",1,2,-63,0
"519119f1deac45ff9ab4f13529be5c6e","3434c10e561d488a914e0f7d71907abd",1,1,-158,0
"519119f1deac45ff9ab4f13529be5c6e","3628b3f7823443d0912a339096b69943",1,1,-7,0
"519119f1deac45ff9ab4f13529be5c6e","42de338840a34d15adb66e7b14fb9d2c",1,1,-2,0
"519119f1deac45ff9ab4f13529be5c6e","519119f1deac45ff9ab4f13529be5c6e",179,284,0,1
"519119f1deac45ff9ab4f13529be5c6e","66baf19b6b904b70922329068c63746d",2,2,-87,0
"519119f1deac45ff9ab4f13529be5c6e","8a7f26e690f34dda97be16904518ca99",1,1,-16,0
"519119f1deac45ff9ab4f13529be5c6e","9da37c6210b1416b8079c274f70bf600",4,4,-1,0
"519119f1deac45ff9ab4f13529be5c6e","c5df9f40ec14463b9dcfdc73df3e9285",70,70,1,0
"519119f1deac45ff9ab4f13529be5c6e","d937afe49bd24a07a550dda1c1155122",1,1,-8,0
"519119f1deac45ff9ab4f13529be5c6e","f67fbf45a5f146ed866965bc57c7c001",104,104,-9,0
"51970cfa30e643e894e66ae85c8024cc","4e51676dc72045d99c19b9fa7b22f8bc",141,191,-2,0
"51970cfa30e643e894e66ae85c8024cc","51970cfa30e643e894e66ae85c8024cc",2,2,0,1
"51970cfa30e643e894e66ae85c8024cc","67a089198fcb4e1c8f2385786c2b296f",1,1,8,0
"51970cfa30e643e894e66ae85c8024cc","a49d1bb4328949299686242fd0be5584",1,1,-10,0
"51970cfa30e643e894e66ae85c8024cc","afbf7250b99d47bea07172749483ca97",2,2,-3,0
"51970cfa30e643e894e66ae85c8024cc","b7719e26494940efa49512aedd0aac79",1,1,-11,0
"51970cfa30e643e894e66ae85c8024cc","c33c17be71ae4d588da7369472e5bb1b",116,127,3,0
"51970cfa30e643e894e66ae85c8024cc","c9c52446b6294aa5a9c2abaed536c37e",11,11,1,0
"51970cfa30e643e894e66ae85c8024cc","f7906d6f59b9489a91d2ef40db5a474d",1,1,192,0
"519d1b8c59404d67b54e96c5c8a830b2","4f5f94b2f95141e0a9d53a61da2276da",5,5,2,0
"519d1b8c59404d67b54e96c5c8a830b2","519d1b8c59404d67b54e96c5c8a830b2",235,297,0,1
"519d1b8c59404d67b54e96c5c8a830b2","531db53f81f646edb0cdcfe0085b03b7",223,239,1,0
"519d1b8c59404d67b54e96c5c8a830b2","56586aa865414f538729c7f7735d2bc6",1,1,9,0
"519d1b8c59404d67b54e96c5c8a830b2","66b5e16f4f75454fb5b8172079f0fa83",1,1,6,0
"519d1b8c59404d67b54e96c5c8a830b2","67a089198fcb4e1c8f2385786c2b296f",1,1,36,0
"519d1b8c59404d67b54e96c5c8a830b2","6d541c89590949f99af293c4f2333f67",2,2,3,0
"519d1b8c59404d67b54e96c5c8a830b2","9112f2bffece48e08c6d2287be204085",2,2,8,0
"519d1b8c59404d67b54e96c5c8a830b2","d937afe49bd24a07a550dda1c1155122",1,1,452,0
"519d1b8c59404d67b54e96c5c8a830b2","dd5cf0b9fe4c4f1d8f5ff8e4c04879cb",3,3,4,0
"519d1b8c59404d67b54e96c5c8a830b2","e2911e79efc2420eac45d9f671463d4b",34,36,-1,0
"519d1b8c59404d67b54e96c5c8a830b2","f96261861edc426abe2248be4f0a709a",4,4,5,0
"51ab6291537748fab90d519aa09889d6","34a6e49023fc4465bd5ca604330bbd1c",179,187,-3,0
"51ab6291537748fab90d519aa09889d6","51ab6291537748fab90d519aa09889d6",187,1216,0,1
"51ab6291537748fab90d519aa09889d6","869e967078f04da18dd0b0b9389a7424",6,6,-2,0
"51ab6291537748fab90d519aa09889d6","ba0e59461bfb4a44b7b1c28a01f8d3b3",2,2,4,0
"51ab6291537748fab90d519aa09889d6","fab84b4fab5940efb4ea868ef8d09396",1,1,-11,0
"5256a214faaf410b93f76cea06428334","25c32b120fce40fa9b6c85133aeb4716",180,181,1,0
"5256a214faaf410b93f76cea06428334","42de338840a34d15adb66e7b14fb9d2c",2,2,3,0
"5256a214faaf410b93f76cea06428334","5256a214faaf410b93f76cea06428334",184,202,0,1
"5256a214faaf410b93f76cea06428334","9e049ee647cf43ecbcb5ed792a8e7588",1,1,-1,0
"5256a214faaf410b93f76cea06428334","f67fbf45a5f146ed866965bc57c7c001",1,1,-4,0
"52580888dadb4fe3baa795683ea227bd","072a190fd302456290895f9f04d6940a",21,24,1,0
"52580888dadb4fe3baa795683ea227bd","0c4079457ede49e3aeb5e86ed84bdf35",2,2,-35,0
"52580888dadb4fe3baa795683ea227bd","1ba8fef685d74a8194b9db252eb704fb",84,105,-9,0
"52580888dadb4fe3baa795683ea227bd","2fe14166dc9642c3bc666b86a57f943d",12,14,-7,0
"52580888dadb4fe3baa795683ea227bd","30ead9794d4847abaf222ca966cc8630",12,13,-16,0
"52580888dadb4fe3baa795683ea227bd","492a3bc6a1254f23a7998587961b22a4",78,89,2,0
"52580888dadb4fe3baa795683ea227bd","4a29443515bb404cb8924e1c60a63b73",2,2,-79,0
"52580888dadb4fe3baa795683ea227bd","52580888dadb4fe3baa795683ea227bd",137,355,0,1
"52580888dadb4fe3baa795683ea227bd","66baf19b6b904b70922329068c63746d",1,1,12,0
"52580888dadb4fe3baa795683ea227bd","78adeee1fa2c4fe0bc73f7bca9fcee86",1,1,-204,0
"52580888dadb4fe3baa795683ea227bd","9428d8bd9c5a47b2a235b254e5e27ded",1,1,88,0
"52580888dadb4fe3baa795683ea227bd","a2b4bd40cee2481ebd3fc179d6a5cd62",1,1,53,0
"52580888dadb4fe3baa795683ea227bd","b2f0d654738f48158edff28e8d3a546e",1,1,85,0
"52580888dadb4fe3baa795683ea227bd","b613861cecf84ffcab01afb23f660475",1,1,-363,0
"52580888dadb4fe3baa795683ea227bd","bc5524e78a8544e2ae2fdc2f3462bbec",1,1,-85,0
"52580888dadb4fe3baa795683ea227bd","c20993c944444fe085345591a8bd837e",1,1,-13,0
"52580888dadb4fe3baa795683ea227bd","c76574d21bc14aeea7ecd0b027f39858",8,9,3,0
"52580888dadb4fe3baa795683ea227bd","d6d02b6ef04e4f17805504500b8ce441",1,1,11,0
"52580888dadb4fe3baa795683ea227bd","f00179e251a045b39c3f7a54f9aa4acc",138,182,-1,0
"531db53f81f646edb0cdcfe0085b03b7","0c7262dff33c4087bc660ccf40f92f9c",1,1,165,0
"531db53f81f646edb0cdcfe0085b03b7","4f5f94b2f95141e0a9d53a61da2276da",231,243,1,0
"531db53f81f646edb0cdcfe0085b03b7","519d1b8c59404d67b54e96c5c8a830b2",25,25,-1,0
"531db53f81f646edb0cdcfe0085b03b7","531db53f81f646edb0cdcfe0085b03b7",235,279,0,1
"531db53f81f646edb0cdcfe0085b03b7","66b5e16f4f75454fb5b8172079f0fa83",1,1,5,0
"531db53f81f646edb0cdcfe0085b03b7","6d541c89590949f99af293c4f2333f67",8,9,2,0
"531db53f81f646edb0cdcfe0085b03b7","9112f2bffece48e08c6d2287be204085",1,1,7,0
"531db53f81f646edb0cdcfe0085b03b7","dd5cf0b9fe4c4f1d8f5ff8e4c04879cb",4,4,3,0
"531db53f81f646edb0cdcfe0085b03b7","e2911e79efc2420eac45d9f671463d4b",2,2,-2,0
"531db53f81f646edb0cdcfe0085b03b7","f96261861edc426abe2248be4f0a709a",1,1,4,0
"53e7e900392747ccad52e711ab0f80d8","0c4079457ede49e3aeb5e86ed84bdf35",2,2,22,0
"53e7e900392747ccad52e711ab0f80d8","0c7262dff33c4087bc660ccf40f92f9c",2,2,-138,0
"53e7e900392747ccad52e711ab0f80d8","0c787d16c9504873b1a4d903cec09948",1,1,7,0
"53e7e900392747ccad52e711ab0f80d8","0d987bed3ffa4ed0b9a2e62e97b7b30f",5,5,-35,0
"53e7e900392747ccad52e711ab0f80d8","130acc2aeb0448fdbb2de63bc5cebe5b",90,105,2,0
"53e7e900392747ccad52e711ab0f80d8","141c0df6cd1946539aadd1c9b7068cd4",7,9,1,0
"53e7e900392747ccad52e711ab0f80d8","1ba8fef685d74a8194b9db252eb704fb",1,1,48,0
"53e7e900392747ccad52e711ab0f80d8","24f1363179ad4aaa965484a78471912b",1,1,16,0
"53e7e900392747ccad52e711ab0f80d8","2ae94c0cea4d480a9d5dca8fb1d7b542",1,1,-65,0
"53e7e900392747ccad52e711ab0f80d8","2c5bb2cbd0014420ad8c95d40e38efd1",2,2,-4,0
"53e7e900392747ccad52e711ab0f80d8","3434c10e561d488a914e0f7d71907abd",151,267,-2,0
"53e7e900392747ccad52e711ab0f80d8","3628bdce1dd2429ba924d2d4d09448d2",4,4,15,0
"53e7e900392747ccad52e711ab0f80d8","42de338840a34d15adb66e7b14fb9d2c",1,1,154,0
"53e7e900392747ccad52e711ab0f80d8","43ea1b823a4b4e51b7c694c10725db82",2,4,20,0
"53e7e900392747ccad52e711ab0f80d8","47edbb64109243e6b0f8f64cdef90c6c",2,2,19,0
"53e7e900392747ccad52e711ab0f80d8","4a29443515bb404cb8924e1c60a63b73",31,34,-22,0
"53e7e900392747ccad52e711ab0f80d8","53e7e900392747ccad52e711ab0f80d8",167,452,0,1
"53e7e900392747ccad52e711ab0f80d8","66baf19b6b904b70922329068c63746d",2,2,69,0
"53e7e900392747ccad52e711ab0f80d8","6a9a3b5bde4a48daa896fe8c06eca56f",1,1,-18,0
"53e7e900392747ccad52e711ab0f80d8","6e83e23f56544a19b94067c1c558d9c0",1,1,-60,0
"53e7e900392747ccad52e711ab0f80d8","7646a919d7e64fa990bca9b024ff089d",1,1,-9,0
"53e7e900392747ccad52e711ab0f80d8","7bd5586eb9d8484eb74a433ee7bfe499",1,1,139,0
"53e7e900392747ccad52e711ab0f80d8","86c27d40179e419c8e9d150fb6afa5d0",2,2,12,0
"53e7e900392747ccad52e711ab0f80d8","9c062b3251034ebe90f5054e2a3b5120",1,1,4,0
"53e7e900392747ccad52e711ab0f80d8","b2f0d654738f48158edff28e8d3a546e",2,2,142,0
"53e7e900392747ccad52e711ab0f80d8","b7719e26494940efa49512aedd0aac79",1,1,-287,0
"53e7e900392747ccad52e711ab0f80d8","c76574d21bc14aeea7ecd0b027f39858",1,1,60,0
"53e7e900392747ccad52e711ab0f80d8","d646286c8051419bbc2e31dd1db55ca8",2,2,-240,0
"53e7e900392747ccad52e711ab0f80d8","d7f13c8d63ec4e2aa673fbb9cf9c6933",1,1,-101,0
"54e8e9f0ea3e45c4bf3b8ac799ee31b1","0c7262dff33c4087bc660ccf40f92f9c",1,1,-31,0
"54e8e9f0ea3e45c4bf3b8ac799ee31b1","54e8e9f0ea3e45c4bf3b8ac799ee31b1",205,235,0,1
"54e8e9f0ea3e45c4bf3b8ac799ee31b1","a6c21bd8b95249c7972820a7a7d76aff",1,1,2,0
"54e8e9f0ea3e45c4bf3b8ac799ee31b1","bb329d880ab54120adaf203a693bb203",1,1,3,0
"54e8e9f0ea3e45c4bf3b8ac799ee31b1","c614a00911be4877a075f19315530fb0",202,202,1,0
"54e8e9f0ea3e45c4bf3b8ac799ee31b1","f9170dd6bc6442b4acd832747609b09a",2,2,-1,0
"56586aa865414f538729c7f7735d2bc6","0680571d4698477995e41842c36a54b2",1,1,-2,0
"56586aa865414f538729c7f7735d2bc6","0c7262dff33c4087bc660ccf40f92f9c",2,2,157,0
"56586aa865414f538729c7f7735d2bc6","3cbcea2be0984e7dbd5a48195af10ce7",4,4,153,0
"56586aa865414f538729c7f7735d2bc6","3f1c815879794b929260d224becaff7e",26,32,2,0
"56586aa865414f538729c7f7735d2bc6","4a29443515bb404cb8924e1c60a63b73",1,2,273,0
"56586aa865414f538729c7f7735d2bc6","4e51676dc72045d99c19b9fa7b22f8bc",2,2,17,0
