source,target,stds,paths,dis,sl,weight
49bc2f8db38b47f9b378f26dde2a6e64,19f5efdd71494972b03a02f445dc98fa,4,4,-5,0,0.846512951
49bc2f8db38b47f9b378f26dde2a6e64,1afa468dc7ce4b91a590366c2a697707,1,1,-38,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,1c264c5f7377466b9165af2037ec7924,2,2,563,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,1f5002403e13485da7e7b1f5896e81ee,4,4,72,0,0.846512951
49bc2f8db38b47f9b378f26dde2a6e64,2126522cd4b94bd68b2999261978d881,19,20,14,0,0.943418151
49bc2f8db38b47f9b378f26dde2a6e64,253c3d95e42f47a192997f25c3fd5881,1,1,616,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,26772bf1f08f4f96ab44e6007c4c6976,7,9,27,0,0.876795826
49bc2f8db38b47f9b378f26dde2a6e64,2ad839c226ab44539d98e2a1e84e439f,4,4,-8,0,0.846512951
49bc2f8db38b47f9b378f26dde2a6e64,2b0c1a20f8f441c3ab4e320b0bde00e1,2,2,6,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,2bbb47defdd44b6e95be6aff50d550d1,1,1,213,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,2bd1769f30ce460b8cf38f3b71207d38,1,1,-68,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-125,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,30d4df2662fd487f82332252c61625f0,1,1,555,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,334c250757224648b03c5fcdc8ab25b4,2,2,20,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,35fb6234757c420ea8007b976a49044a,5,5,21,0,0.852569526
49bc2f8db38b47f9b378f26dde2a6e64,3763b9f526ae44f2ac2ac49749c15661,2,2,-64,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,3bc7c0a659644f1994fb732fdb44695c,1,1,269,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,3d412537e19344628642e97d2a0d1e3e,2,2,106,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,3de7431267b04318bd0e9501f80a019d,1,1,15,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,4278a11746804def8e613a8a8da29a7c,2,2,37,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,4454aaa65b6d49ca89add710ba15514e,1,1,66,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,44abedc27bd74e82b52d8dbede63bcdc,1,1,219,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,49bc2f8db38b47f9b378f26dde2a6e64,95,208,0,1,2.082054246
49bc2f8db38b47f9b378f26dde2a6e64,553c1e0f782e43f492dadd97e6bef776,39,54,9,0,1.1493417
49bc2f8db38b47f9b378f26dde2a6e64,5ae7b68dc9744a5884c22160bc8c133c,1,1,562,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,5cc9c5960b654f42829ef46a9c3a1444,1,1,117,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,5f4a737d4d744b21a68e7f81caaaa00c,4,4,163,0,0.846512951
49bc2f8db38b47f9b378f26dde2a6e64,632447fdff6840a3a11237aa514d7e68,1,1,22,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,664871c85f90481e8ce08ed81e13204f,1,1,125,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,66e3bd0917b64e4e96809be332b6d1a2,1,1,567,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,67aa56ef4f504d889c6068052bab302b,2,2,17,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,6ad12d818d9a441c87b8c41450b11f12,2,2,-30,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,6b640336506d4155b1388785aab42fca,4,4,33,0,0.846512951
49bc2f8db38b47f9b378f26dde2a6e64,6be9622646964f02a8368b937bd8a304,3,3,11,0,0.840456376
49bc2f8db38b47f9b378f26dde2a6e64,816859832b434afe828f482770a8052c,1,1,322,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,8460c1a442324bf6a54498d85b28cfe0,4,5,12,0,0.852569526
49bc2f8db38b47f9b378f26dde2a6e64,8623fd98364040069d25c8e158c77fff,1,1,170,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,88464dcb8fa64c5391ff18d5aec38bcc,1,1,320,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,89f61d355af44e16ac1f9654029f89e0,148,342,-2,0,2.893635293
49bc2f8db38b47f9b378f26dde2a6e64,8a10cc79e71240fbbaef15137c988bf5,6,6,46,0,0.858626101
49bc2f8db38b47f9b378f26dde2a6e64,8b1109f1bac740fc8974fb4eca386560,3,3,-21,0,0.840456376
49bc2f8db38b47f9b378f26dde2a6e64,8fa03b1b2994424a877f41676e31bb08,1,1,457,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,902dff85d0d34920814ee3729329d2d2,3,3,10,0,0.840456376
49bc2f8db38b47f9b378f26dde2a6e64,93168ca1ec6a4944b57d75ac98797c0b,1,1,230,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,98032f7703934ecc960828e8931290bd,1,1,227,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,98170a572e6644028150554eb5722cb4,1,1,216,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,9e07d9bd17d84172858e4e2d7c7f3e4b,3,3,-14,0,0.840456376
49bc2f8db38b47f9b378f26dde2a6e64,a122be78c0d543548d7ba0efee3b9203,3,4,565,0,0.846512951
49bc2f8db38b47f9b378f26dde2a6e64,abe4cc1d66054dddbf408d5043f2921b,1,1,526,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,ac3ba61065f84433a945ac8c71b537f4,25,31,8,0,1.010040476
49bc2f8db38b47f9b378f26dde2a6e64,aedac84ad12f487db1c88dbe3c82abde,3,3,59,0,0.840456376
49bc2f8db38b47f9b378f26dde2a6e64,b10ef23438f9466882d17e3f0abd0149,1,1,-63,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,b233e1e427114fad9d1e90757aeb33cd,1,1,120,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,b31aa53037a74719ba3eb845306e4374,1,1,270,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,b3f87007fabf4748901e3caaa1ae7ce1,1,1,-1,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,b9efe6f2b024489bb02fc090d4a17a65,1,1,211,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,c076a6e427c34d0c99c5bb95cbce05e5,1,1,-7,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,c08a68b3db574534a7bee42ec660d1a3,1,1,13,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,c41b9b59311243a1bbe7af884c0ab883,2,2,119,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,c7a736e53c6341f684a77474fbbbe64f,3,5,215,0,0.852569526
49bc2f8db38b47f9b378f26dde2a6e64,c7b26f5c177645f8915da5083313c6cf,154,276,1,0,2.493901344
49bc2f8db38b47f9b378f26dde2a6e64,c9543052dcba40b58909ec53da262aaa,1,1,105,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,cfc8fb9e455e4fc592f63e75803bc5e9,1,1,65,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,d02f35406ea04ba3a7720453a1f354cc,132,316,4,0,2.736164343
49bc2f8db38b47f9b378f26dde2a6e64,d1651d2f65e9428693a519450d5f321f,1,1,183,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,d1676d2cecee4010a1bfe838e2e963e0,1,1,536,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,d538c2a9c6004cc3b62a2514ff7d24f5,2,2,-130,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,d8c12f5115f843179f92f6a018e05dc8,1,1,168,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,dd6d0ae279474847af7841a0c0b4d5a5,5,6,5,0,0.858626101
49bc2f8db38b47f9b378f26dde2a6e64,debd717226334517aafcbf75ca463690,3,3,2,0,0.840456376
49bc2f8db38b47f9b378f26dde2a6e64,deead91c4b084361847e1f6596966bb8,1,1,38,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,e42dc56d1f8d46ef902e3d38a93e0324,1,1,-108,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,e9bcc373b6ae4ec3abef5be040a02711,2,2,324,0,0.834399801
49bc2f8db38b47f9b378f26dde2a6e64,ec173897e6254e50812116be2dc37a94,15,17,7,0,0.925248426
49bc2f8db38b47f9b378f26dde2a6e64,efad98624b054b5fbe2cc340e3df324d,1,1,103,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,f06cfae5902b4db099f1844f9dcad801,1,1,224,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,f151b1920ab84738857f2e5a6ccdff85,1,1,229,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,f258df5b93ec4688a59d208391ca6a7f,1,1,118,0,0.828343226
49bc2f8db38b47f9b378f26dde2a6e64,f5a6533820e946beacbefa8eb7a9c063,1,1,325,0,0.828343226
49f849dfacd34f6f8ab1f68cc43d6ac4,49f849dfacd34f6f8ab1f68cc43d6ac4,60,180,0,1,1.912470147
49f849dfacd34f6f8ab1f68cc43d6ac4,54ba949f63764598b91a551847b7c4b8,4,4,-1,0,0.846512951
49f849dfacd34f6f8ab1f68cc43d6ac4,7afbe0f3ab05461ab5a3765ad3631052,1,1,-154,0,0.828343226
49f849dfacd34f6f8ab1f68cc43d6ac4,99042009daed49118fd9cfa1616859d1,7,7,-6,0,0.864682676
49f849dfacd34f6f8ab1f68cc43d6ac4,b8083104495b401ca2dbf89321e3ebbc,2,2,4,0,0.834399801
49f849dfacd34f6f8ab1f68cc43d6ac4,eb0fb315a003433497afc0a6a235bd45,1,1,2,0,0.828343226
49f849dfacd34f6f8ab1f68cc43d6ac4,f498e09a4e0a498dbea450754af1ec6d,48,48,1,0,1.11300225
4be29d7cb0e4400887b4848365b47a4d,043d02d4e89541cdb2c73ca0d2eca377,4,4,3,0,0.846512951
4be29d7cb0e4400887b4848365b47a4d,083e170a98cc47909270dde338cffbff,8,8,2,0,0.870739251
4be29d7cb0e4400887b4848365b47a4d,3763b9f526ae44f2ac2ac49749c15661,4,4,-7,0,0.846512951
4be29d7cb0e4400887b4848365b47a4d,4be29d7cb0e4400887b4848365b47a4d,197,433,0,1,3.444783615
4be29d7cb0e4400887b4848365b47a4d,5fa68b182e974d6b82927d21dd4e4f9a,12,12,-2,0,0.894965551
4be29d7cb0e4400887b4848365b47a4d,8288c793632d4a81a50ef5e13bf8911c,159,171,1,0,1.857960972
4be29d7cb0e4400887b4848365b47a4d,a137964dcca34365ba31a7563531e07b,1,1,-4,0,0.828343226
4be29d7cb0e4400887b4848365b47a4d,b0a012fae6fe4eb0af63473d516476b7,28,29,-1,0,0.997927326
4be8a36bf92f42cd8fbd28d32417459c,0704a9032b0b4dfebc92a428247b2a14,1,1,250,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,1c6f3c34f7cc4c9b94c4e8d737f587c6,7,7,-2,0,0.864682676
4be8a36bf92f42cd8fbd28d32417459c,1f5002403e13485da7e7b1f5896e81ee,56,60,1,0,1.18568115
4be8a36bf92f42cd8fbd28d32417459c,2bbb47defdd44b6e95be6aff50d550d1,1,1,142,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,4454aaa65b6d49ca89add710ba15514e,20,21,-5,0,0.949474726
4be8a36bf92f42cd8fbd28d32417459c,44a09f185c624f388d29e488f28999d2,2,3,-11,0,0.840456376
4be8a36bf92f42cd8fbd28d32417459c,46cd00fd3cd84c52a7161a7eafdb9268,1,1,2,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,4be8a36bf92f42cd8fbd28d32417459c,198,718,0,1,5.170907483
4be8a36bf92f42cd8fbd28d32417459c,519a3ce144b042f09bc9f27f33267c71,1,1,-3,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,553c1e0f782e43f492dadd97e6bef776,1,1,-62,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,5f4a737d4d744b21a68e7f81caaaa00c,1,1,92,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,61856830155142bcaeace6aa59bd78ff,1,2,15,0,0.834399801
4be8a36bf92f42cd8fbd28d32417459c,8a10cc79e71240fbbaef15137c988bf5,1,1,-25,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,8c70a939146b49cd91d826eaa1b1aaf8,5,5,-9,0,0.852569526
4be8a36bf92f42cd8fbd28d32417459c,aedac84ad12f487db1c88dbe3c82abde,7,8,-12,0,0.870739251
4be8a36bf92f42cd8fbd28d32417459c,b417ce5230004e449eb68bbbca8930d9,106,114,-4,0,1.512736198
4be8a36bf92f42cd8fbd28d32417459c,c1e3057887ae4756b3983ee71103080a,1,1,-17,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,cfc8fb9e455e4fc592f63e75803bc5e9,4,5,-6,0,0.852569526
4be8a36bf92f42cd8fbd28d32417459c,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-201,0,0.828343226
4be8a36bf92f42cd8fbd28d32417459c,d8424937df4a417f80f02a8a69eee970,23,24,-1,0,0.967644451
4c383fc635b34b5ebb175b1221abd424,1c264c5f7377466b9165af2037ec7924,1,1,177,0,0.828343226
4c383fc635b34b5ebb175b1221abd424,888985adac714a9cb381313224764f28,1,1,-16,0,0.828343226
4c383fc635b34b5ebb175b1221abd424,e7abd2f43d3449158e43fe0b29547709,1,1,1,0,0.828343226
4c5566bb955b49dcbbc25482709cb77b,0704a9032b0b4dfebc92a428247b2a14,2,2,-131,0,0.834399801
4c5566bb955b49dcbbc25482709cb77b,1dc93dd0b4a4496884b7a642e928e9d2,1,1,130,0,0.828343226
4c5566bb955b49dcbbc25482709cb77b,4c5566bb955b49dcbbc25482709cb77b,1,1,0,1,0.828343226
4c5566bb955b49dcbbc25482709cb77b,658f04ca188c4b5a8e0c08160fd3e59d,1,2,-6,0,0.834399801
4c5566bb955b49dcbbc25482709cb77b,8fa03b1b2994424a877f41676e31bb08,1,1,5,0,0.828343226
4c5566bb955b49dcbbc25482709cb77b,e9bcc373b6ae4ec3abef5be040a02711,1,1,-128,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,06b02d057d574f24a6cac30186bf0bf2,1,1,-26,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,15335471891841108d686d567db618a6,14,15,2,0,0.913135276
4c6bbce728d64d46b615252950aa99c5,26772bf1f08f4f96ab44e6007c4c6976,1,1,-230,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,3a32d27772ce468e941a09b8dd76aec3,4,4,-10,0,0.846512951
4c6bbce728d64d46b615252950aa99c5,4c6bbce728d64d46b615252950aa99c5,167,656,0,1,4.795399834
4c6bbce728d64d46b615252950aa99c5,50d4b24c0dfd4452a253ac7a61291669,2,2,155,0,0.834399801
4c6bbce728d64d46b615252950aa99c5,5515b1ce594c44018624eba452487dd8,2,2,6,0,0.834399801
4c6bbce728d64d46b615252950aa99c5,57b361f6d4ca424299264c668e836e47,9,10,-18,0,0.882852401
4c6bbce728d64d46b615252950aa99c5,6c4de1af411a4fa49e43b982961edcab,1,1,198,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,80fee6d1156d4c2285bb094b6759c96b,3,3,5,0,0.840456376
4c6bbce728d64d46b615252950aa99c5,abd495a6f2e348afae1693f8b5b81259,1,1,180,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,ad02db4c9df74936a7ecf964b1697197,2,2,-21,0,0.834399801
4c6bbce728d64d46b615252950aa99c5,b302b1e3680b47bcb5aea5e985dcd0ce,134,140,1,0,1.670207148
4c6bbce728d64d46b615252950aa99c5,b8e69ef94fbb4d51b4a8420c4ba7d94c,6,6,4,0,0.858626101
4c6bbce728d64d46b615252950aa99c5,c3dc70e138fc4f9a8ef62602347dfd2d,2,2,-1,0,0.834399801
4c6bbce728d64d46b615252950aa99c5,cf9c03aed3cc46cab0d3d363b36d4a3f,6,6,3,0,0.858626101
4c6bbce728d64d46b615252950aa99c5,d1676d2cecee4010a1bfe838e2e963e0,1,1,279,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,d23d538bd3694cc6bbb62edb0f8e5c40,1,1,152,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,d8a02e7515a74c9998f997f6df75771d,1,1,-40,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,de6931cbf03f4c25a93022f69f40e59d,10,10,7,0,0.882852401
4c6bbce728d64d46b615252950aa99c5,ecbaf140af704a42a78099a2e680c946,1,1,170,0,0.828343226
4c6bbce728d64d46b615252950aa99c5,fd91554a3bf54ebdbf6ea67124fbd06c,1,1,316,0,0.828343226
4d62865512bb40568e055a38622db441,04d85100616943f8a3d2b084f403ba5f,1,1,-65,0,0.828343226
4d62865512bb40568e055a38622db441,27bf430c96cb4d8da7368c4697de187b,1,1,-68,0,0.828343226
4d62865512bb40568e055a38622db441,3763b9f526ae44f2ac2ac49749c15661,2,3,2,0,0.840456376
4d62865512bb40568e055a38622db441,4d62865512bb40568e055a38622db441,1,3,0,1,0.840456376
4d62865512bb40568e055a38622db441,7450b070eb784ee9a9e597d1e0880de2,1,1,1,0,0.828343226
4d62865512bb40568e055a38622db441,b18bcca1d2984ccca2bbab4c41e85de5,4,6,-1,0,0.858626101
4d62865512bb40568e055a38622db441,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-64,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,064f627c77a54926aac5e4c6b665a883,37,45,-2,0,1.094832525
4d80bdddc8fe4cf4bf5c05efb70ad6a9,0704a9032b0b4dfebc92a428247b2a14,1,1,20,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,0da137981c784fff80a5768bc626dca7,12,13,-9,0,0.901022126
4d80bdddc8fe4cf4bf5c05efb70ad6a9,1c264c5f7377466b9165af2037ec7924,1,1,262,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,202fe760f26e4bd7a5a9cd1926e3f678,11,11,-6,0,0.888908976
4d80bdddc8fe4cf4bf5c05efb70ad6a9,22b9e7f1eabc4cb28d8af1feaa0bc27d,1,1,-24,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-426,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,3b8342fbe7e1473ba44ee109673c5f1c,101,106,1,0,1.464283599
4d80bdddc8fe4cf4bf5c05efb70ad6a9,3bc7c0a659644f1994fb732fdb44695c,1,1,-32,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,3e3428242983494095b0d25bad62a657,2,2,-5,0,0.834399801
4d80bdddc8fe4cf4bf5c05efb70ad6a9,4d80bdddc8fe4cf4bf5c05efb70ad6a9,178,812,0,1,5.74022553
4d80bdddc8fe4cf4bf5c05efb70ad6a9,611f718731804acf8b5f757f24bcdf64,1,1,-20,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,66e3bd0917b64e4e96809be332b6d1a2,2,2,266,0,0.834399801
4d80bdddc8fe4cf4bf5c05efb70ad6a9,744dad1a12a449ebbfc22c507e1e0e1f,1,3,269,0,0.840456376
4d80bdddc8fe4cf4bf5c05efb70ad6a9,a057d1754a574e24a517ad3a5c3521dd,1,1,186,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,a27e6ccbd699476c823afe67c91324cf,10,10,3,0,0.882852401
4d80bdddc8fe4cf4bf5c05efb70ad6a9,abdacc6701224360a3f86b8be3f366bf,8,8,-7,0,0.870739251
4d80bdddc8fe4cf4bf5c05efb70ad6a9,abe4cc1d66054dddbf408d5043f2921b,1,1,225,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,ca8aac0be163430e8baaad776c32ddd2,3,3,-11,0,0.840456376
4d80bdddc8fe4cf4bf5c05efb70ad6a9,d1676d2cecee4010a1bfe838e2e963e0,1,2,235,0,0.834399801
4d80bdddc8fe4cf4bf5c05efb70ad6a9,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-431,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,d8a02e7515a74c9998f997f6df75771d,1,1,-84,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,d9dd2a4989284d94b66c5a100745f102,1,1,7,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,e588e625f78049a5aed0c685e1fc9500,2,2,-8,0,0.834399801
4d80bdddc8fe4cf4bf5c05efb70ad6a9,e9bcc373b6ae4ec3abef5be040a02711,1,1,23,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,ef612a0ce30d4b788653a525216f7837,24,25,2,0,0.973701026
4d80bdddc8fe4cf4bf5c05efb70ad6a9,efb26d7be5e646dca9278cde2f59dbc3,11,12,-1,0,0.894965551
4d80bdddc8fe4cf4bf5c05efb70ad6a9,f5a6533820e946beacbefa8eb7a9c063,1,1,24,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,fe3586744a044afd9ae558cfbe4a9411,1,1,17,0,0.828343226
4d80bdddc8fe4cf4bf5c05efb70ad6a9,fee22a2f9dfa4fc5abd8a82aa14880ab,1,1,227,0,0.828343226
4ddee52f520141a192396264e12e939c,0552f7dc52d14cf5b15daed9c4229342,4,4,-3,0,0.846512951
4ddee52f520141a192396264e12e939c,0704a9032b0b4dfebc92a428247b2a14,1,1,266,0,0.828343226
4ddee52f520141a192396264e12e939c,0cd55e8d087d4dd7b4abe0c9eeb53ee9,4,4,-6,0,0.846512951
4ddee52f520141a192396264e12e939c,151ff258d4a74e6dbe9efde0ce31b457,5,5,-2,0,0.852569526
4ddee52f520141a192396264e12e939c,2a07f16983744ee4b619e6822558732e,158,166,1,0,1.827678097
4ddee52f520141a192396264e12e939c,3b80b63e802243169ed3dc0ceba87a81,7,8,2,0,0.870739251
4ddee52f520141a192396264e12e939c,4278a11746804def8e613a8a8da29a7c,1,1,-18,0,0.828343226
4ddee52f520141a192396264e12e939c,4ddee52f520141a192396264e12e939c,198,458,0,1,3.59619799
4ddee52f520141a192396264e12e939c,750c556f3cae4c2db33e983c7c72db60,8,9,3,0,0.876795826
4ddee52f520141a192396264e12e939c,7a2bcd65cf024f3684c99f341cb74362,1,1,187,0,0.828343226
4ddee52f520141a192396264e12e939c,8a10cc79e71240fbbaef15137c988bf5,8,8,-9,0,0.870739251
4ddee52f520141a192396264e12e939c,aedac84ad12f487db1c88dbe3c82abde,1,1,4,0,0.828343226
4ddee52f520141a192396264e12e939c,c1e3057887ae4756b3983ee71103080a,10,10,-1,0,0.882852401
4ddee52f520141a192396264e12e939c,d6f5e62f53b24133ad80b6ae4fbb1c67,4,5,-8,0,0.852569526
4e2af15f0e154332990f5c331e2c073a,04d85100616943f8a3d2b084f403ba5f,2,2,-405,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,05800c2e685141ecb48fe59b499d84b6,2,2,-46,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,064f627c77a54926aac5e4c6b665a883,1,1,25,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,06b02d057d574f24a6cac30186bf0bf2,2,2,-43,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,0704a9032b0b4dfebc92a428247b2a14,7,8,47,0,0.870739251
4e2af15f0e154332990f5c331e2c073a,0da137981c784fff80a5768bc626dca7,1,1,18,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,13d1f65fede84bdcb51f77e7f6419a99,60,87,-2,0,1.349208674
4e2af15f0e154332990f5c331e2c073a,1c671d329ded428288dd93458a0a2667,2,2,-54,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,1ed230eb23af43aab786739fdd13ea89,1,1,-177,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,22b9e7f1eabc4cb28d8af1feaa0bc27d,18,20,3,0,0.943418151
4e2af15f0e154332990f5c331e2c073a,253c3d95e42f47a192997f25c3fd5881,1,1,342,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,2855e7a0df954abaa30be35826f21bbc,1,1,-20,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,2e48e055fb4146e9b149086c1385037d,2,2,9,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,340356a09f564f4e96c7d91d8271accb,1,1,-62,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,3bc7c0a659644f1994fb732fdb44695c,1,1,-5,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,40671f6f48fb4803989d7bf3864904e2,1,1,4,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,47ab5c72ed4f4a38a6f760e0bfa008f2,3,3,5,0,0.840456376
4e2af15f0e154332990f5c331e2c073a,4e2af15f0e154332990f5c331e2c073a,139,296,0,1,2.615032844
4e2af15f0e154332990f5c331e2c073a,519ecd71e1c5481cba184e5d6ed7f2ac,1,1,-24,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,578c2b6ddddd4e34af9d122be164f33c,1,1,257,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,57b361f6d4ca424299264c668e836e47,2,2,-35,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,59f55814532344b59eacd921b45a34d4,1,1,-71,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,5bdb6e60ab5c477f9244243bacb6c984,1,1,-349,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,5cc9c5960b654f42829ef46a9c3a1444,1,1,-157,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,5f4a737d4d744b21a68e7f81caaaa00c,2,2,-111,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,5fe15241fc4840f1a7fb294182265c39,1,1,-319,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,604cd4d206d940269789ea412845f1e8,112,185,2,0,1.942753022
4e2af15f0e154332990f5c331e2c073a,611f718731804acf8b5f757f24bcdf64,2,2,7,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,63ef1fedf15b403ca346c0f4fdc8f5f0,1,1,-381,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,6a3fd2c28384465589f148598410fbdd,3,3,12,0,0.840456376
4e2af15f0e154332990f5c331e2c073a,75140a4c4a7248179d04fa2a1ab985d5,8,8,-3,0,0.870739251
4e2af15f0e154332990f5c331e2c073a,7a1a2c4aab5241b785fdaf08add5fdf5,186,502,1,0,3.862687288
4e2af15f0e154332990f5c331e2c073a,7afbe0f3ab05461ab5a3765ad3631052,2,2,-33,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,8b88b65b13a6434c86a069af38d754e9,1,1,-7,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,8c4a58a7b5a2403196ecafec131b732a,1,1,76,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,915635f353604d5b93702e095abc84c5,1,1,269,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,916c4d42d9ae47d5bff2c22d55e56769,138,236,-1,0,2.251638345
4e2af15f0e154332990f5c331e2c073a,93168ca1ec6a4944b57d75ac98797c0b,2,2,-44,0,0.834399801
4e2af15f0e154332990f5c331e2c073a,a27e6ccbd699476c823afe67c91324cf,1,1,30,0,0.828343226
4e2af15f0e154332990f5c331e2c073a,ad02db4c9df74936a7ecf964b1697197,1,1,-38,0,0.828343226
