source,target,stds,weight_c,dis,sl
900887df98e3499f8fd3ca09e1e84d3a,2f6febb9f2514c06827aa6a4bfe1e69d,30,36,-32,0
900887df98e3499f8fd3ca09e1e84d3a,2fd34d2845b4497d8b01df1e609c7a6d,1,1,16,0
900887df98e3499f8fd3ca09e1e84d3a,3763b9f526ae44f2ac2ac49749c15661,1,1,29,0
900887df98e3499f8fd3ca09e1e84d3a,3a32d27772ce468e941a09b8dd76aec3,2,2,340,0
900887df98e3499f8fd3ca09e1e84d3a,401ee1f6f3684be7b6124490f34adc5a,1,1,-42,0
900887df98e3499f8fd3ca09e1e84d3a,4037cb08917c43238c4691dbe8895637,1,1,203,0
900887df98e3499f8fd3ca09e1e84d3a,4278a11746804def8e613a8a8da29a7c,1,1,130,0
900887df98e3499f8fd3ca09e1e84d3a,435c50e639064849be9ac4671ceaf812,1,1,238,0
900887df98e3499f8fd3ca09e1e84d3a,497ff981f4384b3897c43a1b51306d5d,1,1,233,0
900887df98e3499f8fd3ca09e1e84d3a,49bc2f8db38b47f9b378f26dde2a6e64,3,3,93,0
900887df98e3499f8fd3ca09e1e84d3a,4e2af15f0e154332990f5c331e2c073a,1,1,367,0
900887df98e3499f8fd3ca09e1e84d3a,50d4b24c0dfd4452a253ac7a61291669,2,2,505,0
900887df98e3499f8fd3ca09e1e84d3a,53e13f644d1f4c73ba7f5bfd8020e71f,1,1,-33,0
900887df98e3499f8fd3ca09e1e84d3a,57b361f6d4ca424299264c668e836e47,3,3,332,0
900887df98e3499f8fd3ca09e1e84d3a,5bdb6e60ab5c477f9244243bacb6c984,241,507,18,0
900887df98e3499f8fd3ca09e1e84d3a,5f4a737d4d744b21a68e7f81caaaa00c,1,1,256,0
900887df98e3499f8fd3ca09e1e84d3a,5fe15241fc4840f1a7fb294182265c39,4,4,48,0
900887df98e3499f8fd3ca09e1e84d3a,5ff13db63251443ab80c02b58c0b485f,1,1,11,0
900887df98e3499f8fd3ca09e1e84d3a,620b2b987e224746bcabaf23c62d77e9,1,1,14,0
900887df98e3499f8fd3ca09e1e84d3a,63ef1fedf15b403ca346c0f4fdc8f5f0,2,2,-14,0
900887df98e3499f8fd3ca09e1e84d3a,664871c85f90481e8ce08ed81e13204f,2,2,218,0
900887df98e3499f8fd3ca09e1e84d3a,66e3bd0917b64e4e96809be332b6d1a2,1,3,660,0
900887df98e3499f8fd3ca09e1e84d3a,67aa56ef4f504d889c6068052bab302b,1,1,110,0
900887df98e3499f8fd3ca09e1e84d3a,6a3fd2c28384465589f148598410fbdd,1,1,379,0
900887df98e3499f8fd3ca09e1e84d3a,6ad12d818d9a441c87b8c41450b11f12,2,2,63,0
900887df98e3499f8fd3ca09e1e84d3a,744dad1a12a449ebbfc22c507e1e0e1f,2,2,663,0
900887df98e3499f8fd3ca09e1e84d3a,7d262be6d9b74836b47447db1b70289d,2,2,710,0
900887df98e3499f8fd3ca09e1e84d3a,89f61d355af44e16ac1f9654029f89e0,2,2,91,0
900887df98e3499f8fd3ca09e1e84d3a,8a10cc79e71240fbbaef15137c988bf5,3,3,139,0
900887df98e3499f8fd3ca09e1e84d3a,8c4a58a7b5a2403196ecafec131b732a,1,1,443,0
900887df98e3499f8fd3ca09e1e84d3a,8feb7788f1184ed2ad654a08738e6e3b,1,1,214,0
900887df98e3499f8fd3ca09e1e84d3a,900887df98e3499f8fd3ca09e1e84d3a,176,359,0,1
900887df98e3499f8fd3ca09e1e84d3a,915635f353604d5b93702e095abc84c5,1,1,636,0
900887df98e3499f8fd3ca09e1e84d3a,91b21144d1b5408d956b8a08c06ead48,1,1,390,0
900887df98e3499f8fd3ca09e1e84d3a,9b0b3df2c14144d49b56a90c54cb748a,1,1,121,0
900887df98e3499f8fd3ca09e1e84d3a,9b9fc7fd30954d7d9ad7d8f8e1cc11d8,1,1,-39,0
900887df98e3499f8fd3ca09e1e84d3a,9c375fe94f4a47fb8074dc6870cf8820,71,77,19,0
900887df98e3499f8fd3ca09e1e84d3a,9e07d9bd17d84172858e4e2d7c7f3e4b,5,5,79,0
900887df98e3499f8fd3ca09e1e84d3a,a0764fe284df432a93f3c3633162d815,2,2,678,0
900887df98e3499f8fd3ca09e1e84d3a,a53b7c4751e54b6ba92d7d717d7832b4,1,1,250,0
900887df98e3499f8fd3ca09e1e84d3a,a67e937f9f1941a9bb6052316e2f2fc4,8,9,-22,0
900887df98e3499f8fd3ca09e1e84d3a,aa516ea305b74209ad16d2533b32050c,4,4,314,0
900887df98e3499f8fd3ca09e1e84d3a,abe4cc1d66054dddbf408d5043f2921b,1,1,619,0
900887df98e3499f8fd3ca09e1e84d3a,aedac84ad12f487db1c88dbe3c82abde,2,2,152,0
900887df98e3499f8fd3ca09e1e84d3a,b2b776cf636d43d6aa8a52e423152e95,1,1,-10,0
900887df98e3499f8fd3ca09e1e84d3a,b417ce5230004e449eb68bbbca8930d9,1,1,160,0
900887df98e3499f8fd3ca09e1e84d3a,b54b3276058d446d9172bb4935fd58be,1,2,17,0
900887df98e3499f8fd3ca09e1e84d3a,b87d7692f55a4b3fb61ec362d003f121,1,1,669,0
900887df98e3499f8fd3ca09e1e84d3a,bf82c8fce82849deb2c0c18f79aba303,1,1,221,0
900887df98e3499f8fd3ca09e1e84d3a,c076a6e427c34d0c99c5bb95cbce05e5,2,2,86,0
900887df98e3499f8fd3ca09e1e84d3a,c26a191d2d854bc08f0bb2d00bddf949,1,1,3,0
900887df98e3499f8fd3ca09e1e84d3a,cfc8fb9e455e4fc592f63e75803bc5e9,2,2,158,0
900887df98e3499f8fd3ca09e1e84d3a,d02f35406ea04ba3a7720453a1f354cc,1,1,97,0
900887df98e3499f8fd3ca09e1e84d3a,d538c2a9c6004cc3b62a2514ff7d24f5,3,3,-37,0
900887df98e3499f8fd3ca09e1e84d3a,d6f5e62f53b24133ad80b6ae4fbb1c67,1,1,140,0
900887df98e3499f8fd3ca09e1e84d3a,d8a02e7515a74c9998f997f6df75771d,3,4,310,0
900887df98e3499f8fd3ca09e1e84d3a,d96704d24a68401eaad4628b30fdb889,2,2,89,0
900887df98e3499f8fd3ca09e1e84d3a,d9dd2a4989284d94b66c5a100745f102,2,2,401,0
900887df98e3499f8fd3ca09e1e84d3a,e42dc56d1f8d46ef902e3d38a93e0324,26,31,-15,0
900887df98e3499f8fd3ca09e1e84d3a,e588e625f78049a5aed0c685e1fc9500,1,1,386,0
900887df98e3499f8fd3ca09e1e84d3a,e9bcc373b6ae4ec3abef5be040a02711,1,1,417,0
900887df98e3499f8fd3ca09e1e84d3a,eb5dc0dcd2b344bf93cda555d263d213,1,1,671,0
900887df98e3499f8fd3ca09e1e84d3a,efad98624b054b5fbe2cc340e3df324d,2,2,196,0
900887df98e3499f8fd3ca09e1e84d3a,f06cfae5902b4db099f1844f9dcad801,2,2,317,0
902dff85d0d34920814ee3729329d2d2,1f5002403e13485da7e7b1f5896e81ee,1,1,62,0
902dff85d0d34920814ee3729329d2d2,2126522cd4b94bd68b2999261978d881,7,7,4,0
902dff85d0d34920814ee3729329d2d2,2bbb47defdd44b6e95be6aff50d550d1,1,1,203,0
902dff85d0d34920814ee3729329d2d2,49bc2f8db38b47f9b378f26dde2a6e64,21,21,-10,0
902dff85d0d34920814ee3729329d2d2,553c1e0f782e43f492dadd97e6bef776,37,38,-1,0
902dff85d0d34920814ee3729329d2d2,632447fdff6840a3a11237aa514d7e68,1,1,12,0
902dff85d0d34920814ee3729329d2d2,6be9622646964f02a8368b937bd8a304,798,817,1,0
902dff85d0d34920814ee3729329d2d2,8460c1a442324bf6a54498d85b28cfe0,31,32,2,0
902dff85d0d34920814ee3729329d2d2,89f61d355af44e16ac1f9654029f89e0,1,1,-12,0
902dff85d0d34920814ee3729329d2d2,902dff85d0d34920814ee3729329d2d2,886,2171,0,1
902dff85d0d34920814ee3729329d2d2,ac3ba61065f84433a945ac8c71b537f4,22,23,-2,0
902dff85d0d34920814ee3729329d2d2,c08a68b3db574534a7bee42ec660d1a3,18,22,3,0
902dff85d0d34920814ee3729329d2d2,c7b26f5c177645f8915da5083313c6cf,2,2,-9,0
902dff85d0d34920814ee3729329d2d2,d02f35406ea04ba3a7720453a1f354cc,5,5,-6,0
902dff85d0d34920814ee3729329d2d2,ec173897e6254e50812116be2dc37a94,4,4,-3,0
905f0cf9e2374c818bf1263e9d7e2c00,25a120914939487ab01f3e320cb238f4,19,19,-3,0
905f0cf9e2374c818bf1263e9d7e2c00,2ad839c226ab44539d98e2a1e84e439f,1,1,14,0
905f0cf9e2374c818bf1263e9d7e2c00,2afff631870d43df9cf42c91ff1c375f,24,25,-4,0
905f0cf9e2374c818bf1263e9d7e2c00,2bd1769f30ce460b8cf38f3b71207d38,1,1,-46,0
905f0cf9e2374c818bf1263e9d7e2c00,3763b9f526ae44f2ac2ac49749c15661,1,1,-42,0
905f0cf9e2374c818bf1263e9d7e2c00,49bc2f8db38b47f9b378f26dde2a6e64,1,1,22,0
905f0cf9e2374c818bf1263e9d7e2c00,53b450f515af46c3b1eb571ec6d1fd4c,102,103,-1,0
905f0cf9e2374c818bf1263e9d7e2c00,5bdb6e60ab5c477f9244243bacb6c984,1,1,-53,0
905f0cf9e2374c818bf1263e9d7e2c00,5fe15241fc4840f1a7fb294182265c39,3,3,-23,0
905f0cf9e2374c818bf1263e9d7e2c00,6ad12d818d9a441c87b8c41450b11f12,430,435,-8,0
905f0cf9e2374c818bf1263e9d7e2c00,8b1109f1bac740fc8974fb4eca386560,286,292,1,0
905f0cf9e2374c818bf1263e9d7e2c00,905f0cf9e2374c818bf1263e9d7e2c00,898,1967,0,1
905f0cf9e2374c818bf1263e9d7e2c00,9e07d9bd17d84172858e4e2d7c7f3e4b,1,1,8,0
905f0cf9e2374c818bf1263e9d7e2c00,a8413f2779a14150bf1c83e9f5ea447c,50,50,-2,0
905f0cf9e2374c818bf1263e9d7e2c00,d5d74cf927094b04951635356b2c61a0,10,10,2,0
905f0cf9e2374c818bf1263e9d7e2c00,fc68686f026f4a1c8b21f5339ac0044c,40,42,-7,0
905f0cf9e2374c818bf1263e9d7e2c00,fdccb644786547c5893474584cdfd58b,1,1,-105,0
908ba7011698409bb68d489054a09158,0704a9032b0b4dfebc92a428247b2a14,1,1,-54,0
908ba7011698409bb68d489054a09158,53c90ff59d9a4547a83ac4c27d6bc4c1,123,124,1,0
908ba7011698409bb68d489054a09158,5622fd7038e945cfa1f8a70e3b908155,4,5,2,0
908ba7011698409bb68d489054a09158,5c59b11e8d4847a68a4443a434cf2f17,2,2,-13,0
908ba7011698409bb68d489054a09158,6571e88d2c4847c5bf2cfcb20ec3ff17,2,2,-1,0
908ba7011698409bb68d489054a09158,7398973828164aa58f9df6c44e23c217,6,6,-4,0
908ba7011698409bb68d489054a09158,908ba7011698409bb68d489054a09158,132,443,0,1
908ba7011698409bb68d489054a09158,d10c067d93114e3abcf011e40570c56b,3,3,-2,0
90b3423d3c364d0da3e75cb1e8761be7,064f627c77a54926aac5e4c6b665a883,1,1,-170,0
90b3423d3c364d0da3e75cb1e8761be7,07651fe1ae7b451d80e4442cb2e354fa,12,12,-1,0
90b3423d3c364d0da3e75cb1e8761be7,10deb3af4505487d8080932c5f5decd6,1,1,-3,0
90b3423d3c364d0da3e75cb1e8761be7,2f080c328b2c4f8abc4b57a6ce2c5896,77,80,1,0
90b3423d3c364d0da3e75cb1e8761be7,530f8e802b434b9f80d949402ad1b53b,1,1,19,0
90b3423d3c364d0da3e75cb1e8761be7,56154633f99c4b239ca677aa83e6f779,2,2,-2,0
90b3423d3c364d0da3e75cb1e8761be7,57b361f6d4ca424299264c668e836e47,1,1,-230,0
90b3423d3c364d0da3e75cb1e8761be7,5be83dfa36e0455eb6d2f6cda3cf785c,2,2,-4,0
90b3423d3c364d0da3e75cb1e8761be7,7475f0990c0f4eb29465ce90105f9e69,1,1,9,0
90b3423d3c364d0da3e75cb1e8761be7,7afbe0f3ab05461ab5a3765ad3631052,1,1,-228,0
90b3423d3c364d0da3e75cb1e8761be7,82e497984e324a83912ffd710e782888,7,7,-6,0
90b3423d3c364d0da3e75cb1e8761be7,90b3423d3c364d0da3e75cb1e8761be7,100,437,0,1
90b3423d3c364d0da3e75cb1e8761be7,c0c126b664f740499c53acc71fe44eae,1,1,22,0
90b3423d3c364d0da3e75cb1e8761be7,cacd5806a9254245a8288ca2c82149d4,1,1,2,0
90b3423d3c364d0da3e75cb1e8761be7,f1d1cf08839f4d9abcd0fb93a8253bc4,1,1,6,0
90efb799135b4a83860d413d182e62af,0388b15dc0a94dd4a553c1df67123109,1,1,-102,0
90efb799135b4a83860d413d182e62af,05800c2e685141ecb48fe59b499d84b6,1,1,-59,0
90efb799135b4a83860d413d182e62af,064f627c77a54926aac5e4c6b665a883,5,5,12,0
90efb799135b4a83860d413d182e62af,0704a9032b0b4dfebc92a428247b2a14,13,13,34,0
90efb799135b4a83860d413d182e62af,0da137981c784fff80a5768bc626dca7,1,1,5,0
90efb799135b4a83860d413d182e62af,13d1f65fede84bdcb51f77e7f6419a99,1,1,-15,0
90efb799135b4a83860d413d182e62af,1c264c5f7377466b9165af2037ec7924,1,1,276,0
90efb799135b4a83860d413d182e62af,1f5002403e13485da7e7b1f5896e81ee,2,2,-215,0
90efb799135b4a83860d413d182e62af,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,1,1,46,0
90efb799135b4a83860d413d182e62af,2126522cd4b94bd68b2999261978d881,1,1,-273,0
90efb799135b4a83860d413d182e62af,22b9e7f1eabc4cb28d8af1feaa0bc27d,2,2,-10,0
90efb799135b4a83860d413d182e62af,2bbb47defdd44b6e95be6aff50d550d1,1,1,-74,0
90efb799135b4a83860d413d182e62af,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-412,0
90efb799135b4a83860d413d182e62af,401ee1f6f3684be7b6124490f34adc5a,1,1,-422,0
90efb799135b4a83860d413d182e62af,40671f6f48fb4803989d7bf3864904e2,1,2,-9,0
90efb799135b4a83860d413d182e62af,45fb3c2b451642e89378499970aaaf15,595,685,1,0
90efb799135b4a83860d413d182e62af,4976c21077344f5d821ce0753143fcfd,1,1,246,0
90efb799135b4a83860d413d182e62af,497ff981f4384b3897c43a1b51306d5d,1,1,-147,0
90efb799135b4a83860d413d182e62af,4d80bdddc8fe4cf4bf5c05efb70ad6a9,1,1,14,0
90efb799135b4a83860d413d182e62af,4e2af15f0e154332990f5c331e2c073a,1,1,-13,0
90efb799135b4a83860d413d182e62af,4e7f6237dba14b9cabab572a9032820e,1,1,22,0
90efb799135b4a83860d413d182e62af,51c336e9fc974fe6b345ef354ed29bbb,3,3,-3,0
90efb799135b4a83860d413d182e62af,553c1e0f782e43f492dadd97e6bef776,1,1,-278,0
90efb799135b4a83860d413d182e62af,57b361f6d4ca424299264c668e836e47,3,3,-48,0
90efb799135b4a83860d413d182e62af,5bdb6e60ab5c477f9244243bacb6c984,2,2,-362,0
90efb799135b4a83860d413d182e62af,611f718731804acf8b5f757f24bcdf64,10,10,-6,0
90efb799135b4a83860d413d182e62af,65596489f9b542e490757e53a60af97c,1,1,-50,0
90efb799135b4a83860d413d182e62af,66e3bd0917b64e4e96809be332b6d1a2,2,2,280,0
90efb799135b4a83860d413d182e62af,6a3fd2c28384465589f148598410fbdd,79,87,-1,0
90efb799135b4a83860d413d182e62af,744dad1a12a449ebbfc22c507e1e0e1f,1,1,283,0
90efb799135b4a83860d413d182e62af,7afbe0f3ab05461ab5a3765ad3631052,3,3,-46,0
90efb799135b4a83860d413d182e62af,8ecebe22b81a4779b6aa4c03baa79bb1,1,1,28,0
90efb799135b4a83860d413d182e62af,8fa03b1b2994424a877f41676e31bb08,1,1,170,0
90efb799135b4a83860d413d182e62af,8fba3f66ee7a4a218d411662d248a54d,26,28,2,0
90efb799135b4a83860d413d182e62af,90efb799135b4a83860d413d182e62af,611,6482,0,1
90efb799135b4a83860d413d182e62af,93168ca1ec6a4944b57d75ac98797c0b,1,1,-57,0
90efb799135b4a83860d413d182e62af,a27e6ccbd699476c823afe67c91324cf,1,1,17,0
90efb799135b4a83860d413d182e62af,a653f4a798964771b51fbc7cb8a7a276,1,1,-7,0
90efb799135b4a83860d413d182e62af,abd495a6f2e348afae1693f8b5b81259,1,1,150,0
90efb799135b4a83860d413d182e62af,abdacc6701224360a3f86b8be3f366bf,1,1,7,0
90efb799135b4a83860d413d182e62af,abe4cc1d66054dddbf408d5043f2921b,1,1,239,0
90efb799135b4a83860d413d182e62af,ad02db4c9df74936a7ecf964b1697197,1,1,-51,0
90efb799135b4a83860d413d182e62af,b31aa53037a74719ba3eb845306e4374,2,2,-17,0
90efb799135b4a83860d413d182e62af,bf82c8fce82849deb2c0c18f79aba303,1,1,-159,0
90efb799135b4a83860d413d182e62af,ca8aac0be163430e8baaad776c32ddd2,6,6,3,0
90efb799135b4a83860d413d182e62af,d4351e91190f4e08b308ceb76aa5cf06,1,1,-185,0
90efb799135b4a83860d413d182e62af,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-417,0
90efb799135b4a83860d413d182e62af,d9dd2a4989284d94b66c5a100745f102,2,2,21,0
90efb799135b4a83860d413d182e62af,dc5e8bc347d747b0903d532e2eb2b2ab,1,2,-111,0
90efb799135b4a83860d413d182e62af,dfa2734715da48a083fe836252dac452,2,2,23,0
90efb799135b4a83860d413d182e62af,e07603058e9043579d9f2f17be10b866,2,2,4,0
90efb799135b4a83860d413d182e62af,e588e625f78049a5aed0c685e1fc9500,2,4,6,0
90efb799135b4a83860d413d182e62af,ef612a0ce30d4b788653a525216f7837,1,1,16,0
90efb799135b4a83860d413d182e62af,f06cfae5902b4db099f1844f9dcad801,1,1,-63,0
90efb799135b4a83860d413d182e62af,f9063cc6765a4fb3875172894b58c4af,1,1,32,0
90efb799135b4a83860d413d182e62af,fe3586744a044afd9ae558cfbe4a9411,2,2,31,0
9114308e9de24be39d6c642077e3805e,0704a9032b0b4dfebc92a428247b2a14,1,1,-94,0
9114308e9de24be39d6c642077e3805e,50d4b24c0dfd4452a253ac7a61291669,1,1,-3,0
9114308e9de24be39d6c642077e3805e,7afbe0f3ab05461ab5a3765ad3631052,1,1,-174,0
9114308e9de24be39d6c642077e3805e,e9bcc373b6ae4ec3abef5be040a02711,1,1,-91,0
915635f353604d5b93702e095abc84c5,05800c2e685141ecb48fe59b499d84b6,3,3,-315,0
915635f353604d5b93702e095abc84c5,064f627c77a54926aac5e4c6b665a883,7,8,-244,0
915635f353604d5b93702e095abc84c5,06b02d057d574f24a6cac30186bf0bf2,3,3,-312,0
915635f353604d5b93702e095abc84c5,0704a9032b0b4dfebc92a428247b2a14,41,54,-222,0
915635f353604d5b93702e095abc84c5,085d322fab7a4a70bb44caaf20312501,1,1,-155,0
915635f353604d5b93702e095abc84c5,0d05ee4b348f479293d6143d99f9cf17,95,102,5,0
915635f353604d5b93702e095abc84c5,0da137981c784fff80a5768bc626dca7,1,1,-251,0
915635f353604d5b93702e095abc84c5,0e554069f4c04108abd5c2b1e02bb8df,1,1,-275,0
915635f353604d5b93702e095abc84c5,0e9814b3e2a94eddae75b154afe501f3,8,8,23,0
915635f353604d5b93702e095abc84c5,0fc9573794ea433ca88f5be6758b560e,1,1,-480,0
915635f353604d5b93702e095abc84c5,104ab9aff6ea49c0979a84363490fa7c,2,2,-2,0
915635f353604d5b93702e095abc84c5,1c264c5f7377466b9165af2037ec7924,147,181,20,0
915635f353604d5b93702e095abc84c5,1c671d329ded428288dd93458a0a2667,1,1,-323,0
915635f353604d5b93702e095abc84c5,1f5002403e13485da7e7b1f5896e81ee,2,2,-471,0
915635f353604d5b93702e095abc84c5,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,1,1,-210,0
915635f353604d5b93702e095abc84c5,22b9e7f1eabc4cb28d8af1feaa0bc27d,1,1,-266,0
915635f353604d5b93702e095abc84c5,253c3d95e42f47a192997f25c3fd5881,11,11,73,0
915635f353604d5b93702e095abc84c5,26772bf1f08f4f96ab44e6007c4c6976,1,1,-516,0
915635f353604d5b93702e095abc84c5,284121c6292646548b8d11d26466f6b1,21,23,-6,0
915635f353604d5b93702e095abc84c5,2ad839c226ab44539d98e2a1e84e439f,1,1,-551,0
915635f353604d5b93702e095abc84c5,2aed08cdf76c457d88c9e15470bd6585,610,1160,7,0
915635f353604d5b93702e095abc84c5,2bbb47defdd44b6e95be6aff50d550d1,2,2,-330,0
915635f353604d5b93702e095abc84c5,2f6febb9f2514c06827aa6a4bfe1e69d,3,3,-668,0
915635f353604d5b93702e095abc84c5,3034ae6c80a540eaacf9b1ebab3a3b1f,1,1,-158,0
915635f353604d5b93702e095abc84c5,304929f50dfd453d9491eafee1e5d72a,2,2,-3,0
915635f353604d5b93702e095abc84c5,30872b6a5bee4e2f86d6f964a0e5d3f0,3,3,-8,0
915635f353604d5b93702e095abc84c5,30aea0ab9d50468387ce90b94ce24b88,1,1,-410,0
915635f353604d5b93702e095abc84c5,30d4df2662fd487f82332252c61625f0,3,3,12,0
915635f353604d5b93702e095abc84c5,4003daa3870a412991535f06b519393b,572,684,2,0
915635f353604d5b93702e095abc84c5,4037cb08917c43238c4691dbe8895637,1,1,-433,0
915635f353604d5b93702e095abc84c5,4278a11746804def8e613a8a8da29a7c,2,2,-506,0
915635f353604d5b93702e095abc84c5,49bc2f8db38b47f9b378f26dde2a6e64,2,2,-543,0
915635f353604d5b93702e095abc84c5,4e7f6237dba14b9cabab572a9032820e,1,1,-234,0
915635f353604d5b93702e095abc84c5,504d2512a7124c439fd2861dbf720058,1,1,26,0
915635f353604d5b93702e095abc84c5,50d4b24c0dfd4452a253ac7a61291669,1,1,-131,0
915635f353604d5b93702e095abc84c5,52e67051bad64f708e309aa17087e84f,1,1,-32,0
915635f353604d5b93702e095abc84c5,53e13f644d1f4c73ba7f5bfd8020e71f,1,1,-669,0
915635f353604d5b93702e095abc84c5,578c2b6ddddd4e34af9d122be164f33c,55,59,-12,0
915635f353604d5b93702e095abc84c5,57b361f6d4ca424299264c668e836e47,6,6,-304,0
915635f353604d5b93702e095abc84c5,5ae7b68dc9744a5884c22160bc8c133c,3,4,19,0
915635f353604d5b93702e095abc84c5,5bdb6e60ab5c477f9244243bacb6c984,11,11,-618,0
915635f353604d5b93702e095abc84c5,5d25f47bb9c74cf8a309f72faacee512,2,2,13,0
915635f353604d5b93702e095abc84c5,5f4a737d4d744b21a68e7f81caaaa00c,3,3,-380,0
915635f353604d5b93702e095abc84c5,5fe15241fc4840f1a7fb294182265c39,1,1,-588,0
915635f353604d5b93702e095abc84c5,61856830155142bcaeace6aa59bd78ff,2,4,-457,0
915635f353604d5b93702e095abc84c5,63d61e6c990142c99e30890b2f028da5,1,1,-125,0
915635f353604d5b93702e095abc84c5,658f04ca188c4b5a8e0c08160fd3e59d,1,1,-97,0
915635f353604d5b93702e095abc84c5,66062755e4fd44e988f9260830023061,5,5,21,0
915635f353604d5b93702e095abc84c5,664871c85f90481e8ce08ed81e13204f,1,1,-418,0
915635f353604d5b93702e095abc84c5,66e3bd0917b64e4e96809be332b6d1a2,17,18,24,0
915635f353604d5b93702e095abc84c5,6a1b1998400e4f52aa3d3768633a7dd5,1,1,-226,0
915635f353604d5b93702e095abc84c5,6a3fd2c28384465589f148598410fbdd,2,3,-257,0
915635f353604d5b93702e095abc84c5,6b640336506d4155b1388785aab42fca,2,2,-510,0
915635f353604d5b93702e095abc84c5,6c4de1af411a4fa49e43b982961edcab,1,1,-88,0
915635f353604d5b93702e095abc84c5,744dad1a12a449ebbfc22c507e1e0e1f,7,8,27,0
915635f353604d5b93702e095abc84c5,75e15653e2d84fcd84a2b1b2c0949dd0,1,1,-558,0
915635f353604d5b93702e095abc84c5,78f68e137a55485cb62647f60c158317,1,1,-346,0
915635f353604d5b93702e095abc84c5,797a6e6ad6a9498396d577b377aec258,1,1,-261,0
915635f353604d5b93702e095abc84c5,7a1a2c4aab5241b785fdaf08add5fdf5,3,3,-268,0
915635f353604d5b93702e095abc84c5,7afbe0f3ab05461ab5a3765ad3631052,2,2,-302,0
915635f353604d5b93702e095abc84c5,894b7805c53e43eeb36ea338bf21fccd,1,1,25,0
915635f353604d5b93702e095abc84c5,89f61d355af44e16ac1f9654029f89e0,1,1,-545,0
915635f353604d5b93702e095abc84c5,8a10cc79e71240fbbaef15137c988bf5,1,1,-497,0
915635f353604d5b93702e095abc84c5,8b1109f1bac740fc8974fb4eca386560,1,1,-564,0
915635f353604d5b93702e095abc84c5,8fa03b1b2994424a877f41676e31bb08,1,1,-86,0
915635f353604d5b93702e095abc84c5,915635f353604d5b93702e095abc84c5,333,586,0,1
915635f353604d5b93702e095abc84c5,93168ca1ec6a4944b57d75ac98797c0b,1,1,-313,0
915635f353604d5b93702e095abc84c5,a0764fe284df432a93f3c3633162d815,1,2,42,0
915635f353604d5b93702e095abc84c5,a122be78c0d543548d7ba0efee3b9203,25,26,22,0
915635f353604d5b93702e095abc84c5,a27e6ccbd699476c823afe67c91324cf,2,2,-239,0
915635f353604d5b93702e095abc84c5,a30c1e8242864e299e15046983824275,1,1,-409,0
915635f353604d5b93702e095abc84c5,a51bda095c98420a93e81d2dec7e2961,1,1,-298,0
915635f353604d5b93702e095abc84c5,a67aaef4c52642538086867a9ff4ba99,1,1,-101,0
915635f353604d5b93702e095abc84c5,aa516ea305b74209ad16d2533b32050c,3,3,-322,0
915635f353604d5b93702e095abc84c5,abdacc6701224360a3f86b8be3f366bf,1,1,-249,0
915635f353604d5b93702e095abc84c5,abe4cc1d66054dddbf408d5043f2921b,24,24,-17,0
915635f353604d5b93702e095abc84c5,ad172c9eaecf4a59bba2238ca2bb3990,1,1,-237,0
915635f353604d5b93702e095abc84c5,ad4973be70874ac29ab940d3daf0b901,4,4,9,0
915635f353604d5b93702e095abc84c5,aedac84ad12f487db1c88dbe3c82abde,1,1,-484,0
915635f353604d5b93702e095abc84c5,b07167d3dc5f434ba6a47048048b6321,1,1,-201,0
915635f353604d5b93702e095abc84c5,b31aa53037a74719ba3eb845306e4374,1,1,-273,0
915635f353604d5b93702e095abc84c5,b33b5d7fb4c34f4a99ab89958231e6da,320,395,8,0
915635f353604d5b93702e095abc84c5,b87d7692f55a4b3fb61ec362d003f121,7,7,33,0
915635f353604d5b93702e095abc84c5,bd6795cfc41241159ab06425ce1bf3d7,1,1,-374,0
915635f353604d5b93702e095abc84c5,bf82c8fce82849deb2c0c18f79aba303,1,1,-415,0
915635f353604d5b93702e095abc84c5,c0042f7d6c474938a3c148bd7327f564,1,1,-9,0
915635f353604d5b93702e095abc84c5,c076a6e427c34d0c99c5bb95cbce05e5,1,1,-550,0
915635f353604d5b93702e095abc84c5,c0f6f8693dbd46ba96c1bc9976c1de72,1,1,10,0
915635f353604d5b93702e095abc84c5,c1122deeb2054701b18e043764535747,61,70,3,0
915635f353604d5b93702e095abc84c5,c31fb3fb9d2345daa85acc888c3a7722,1,1,28,0
915635f353604d5b93702e095abc84c5,c7a55c2d904f4b8aaa08c674763cbfa8,1,2,-183,0
915635f353604d5b93702e095abc84c5,c9543052dcba40b58909ec53da262aaa,1,1,-438,0
915635f353604d5b93702e095abc84c5,ca8aac0be163430e8baaad776c32ddd2,3,3,-253,0
915635f353604d5b93702e095abc84c5,cee509fdc136413c8c3e182d487c2b86,1,1,-308,0
915635f353604d5b93702e095abc84c5,d1676d2cecee4010a1bfe838e2e963e0,189,243,-7,0
915635f353604d5b93702e095abc84c5,d42aec80f3c1448680ab4dc52e06d244,6,6,17,0
915635f353604d5b93702e095abc84c5,d538c2a9c6004cc3b62a2514ff7d24f5,9,10,-673,0
915635f353604d5b93702e095abc84c5,d5834a3d440842cfb49bd2ae4155ce16,1,1,36,0
915635f353604d5b93702e095abc84c5,d6ee604711fa4b1cbf8dee302a14ce5c,6,7,-1,0
